id,formula,name,family,source,sigma_ion_S_cm,E_g_eV,stability_window_V,migration_barrier_eV,cost_index,dn_pbp_v2,a_A,b_A,c_A,space_group,DOI,rank
OBX-0046,(La0.9Sr0.1)LiO2,(La0.9Sr0.1)LiO2,other,OBELiX,6.29e-10,4.0,4.5,0.4,1.0,7.200025079872408,5.8748,6.2152,5.8521,P21/c,10.1016/j.ssi.2015.09.001,676
OBX-0057,Li2ZrO3,Li2ZrO3,other,OBELiX,6.1e-10,4.0,4.5,0.4,1.8333333333333333,7.200024698178071,5.4163,9.0262,5.4156,C2/c,10.1016/0167-2738(81)90021-7,677
OBX-0121,Li3Fe(MoO4)3,Li3Fe(MoO4)3,other,OBELiX,5.89e-10,4.0,4.5,0.4,1.4444444444444444,7.2000242693222,5.0697,10.4333,17.6317,Pnma,10.1039/b301189e,678
OBX-0055,Li6Zr2O7,Li6Zr2O7,other,OBELiX,5.2e-10,4.0,4.5,0.4,1.6666666666666667,7.200022803508503,10.44,5.991,10.204,C2/c,10.3103/s1062873810050199,679
OBX-0094,Li5AlO4,Li5AlO4,other,OBELiX,5e-10,4.0,4.5,0.4,1.0699999999999998,7.2000223606797755,9.08,8.94,9.13,Pbca,10.1016/0025-5408(76)90169-0,680
SUP-0420,Li4SiO4,Li4SiO4,superionic,McHaffie-CaltechDATA,5e-10,4.0,4.5,0.4,1.1111111111111112,7.2000223606797755,0.0,0.0,0.0,,10.22002/23mvv-6gk43,681
OBX-0167,Sm0.25Li0.25TaO3,Sm0.25Li0.25TaO3,other,OBELiX,4.32e-10,4.0,4.5,0.4,2.75,7.200020784609691,3.859,3.859,7.71,P4/mmm,10.1016/s0167-2738(98)00414-7,682
SUP-0439,Li2VO(SO4)2,Li2VO(SO4)2,superionic,McHaffie-CaltechDATA,4.2e-10,4.0,4.5,0.4,1.3333333333333333,7.200020493901532,0.0,0.0,0.0,,10.22002/23mvv-6gk43,683
OBX-0174,Li3BiO4,Li3BiO4,other,OBELiX,4.1e-10,4.0,4.5,0.4,1.375,7.200020248456732,8.75298,8.75298,4.22469,P42/mnm,10.1016/j.ssi.2015.10.016,684
SUP-0111,Li0.17Sr0.92Ta2O6,Li0.17Sr0.92Ta2O6,superionic,McHaffie-CaltechDATA,3.41e-10,4.0,4.5,0.4,2.75,7.2000184661853135,0.0,0.0,0.0,,10.22002/23mvv-6gk43,685
OBX-0010,Li3BiO3,Li3BiO3,other,OBELiX,2.4e-10,4.0,4.5,0.4,1.4285714285714286,7.200015491933385,9.02743,9.7388,9.23917,P -1,10.1016/j.ssi.2015.10.016,686
SUP-0374,Li3(Li1.5Cr0.5Te)O6,Li3(Li1.5Cr0.5Te)O6,superionic,McHaffie-CaltechDATA,2.13e-10,4.0,4.5,0.4,1.2727272727272727,7.20001459451952,0.0,0.0,0.0,,10.22002/23mvv-6gk43,687
SUP-0271,Li6(SiO4)Cl2,Li6(SiO4)Cl2,superionic,McHaffie-CaltechDATA,1.97e-10,4.0,4.5,0.4,1.1538461538461537,7.200014035668849,0.0,0.0,0.0,,10.22002/23mvv-6gk43,688
SUP-0546,Li2TeSe3,Li2TeSe3,superionic,McHaffie-CaltechDATA,1.82e-10,4.0,4.5,0.4,3.0,7.200013490737564,0.0,0.0,0.0,,10.22002/23mvv-6gk43,689
OBX-0146,(Li0.5Ce0.25Sm0.25)(MoO4),(Li0.5Ce0.25Sm0.25)(MoO4),other,OBELiX,1.8e-10,4.0,4.5,0.4,1.6,7.200013416407866,5.2546,5.2546,11.5052,I41/a ,10.1007/s12039-011-0068-5,690
OBX-0095,Li14Nd5(Si11N19O5)O2F2,Li14Nd5(Si11N19O5)O2F2,other,OBELiX,1.7e-10,4.0,4.5,0.4,1.6293103448275863,7.200013038404811,17.126,7.6155,10.123,Pmmn,10.1021/ja302255d,691
SUP-0502,Li14Ce5(Si11N19O5)O2F2,Li14Ce5(Si11N19O5)O2F2,superionic,McHaffie-CaltechDATA,1.7e-10,4.0,4.5,0.4,1.6293103448275863,7.200013038404811,0.0,0.0,0.0,,10.22002/23mvv-6gk43,692
SUP-0112,Li0.25Sr0.88Ta2O6,Li0.25Sr0.88Ta2O6,superionic,McHaffie-CaltechDATA,1.1e-10,4.0,4.5,0.4,2.75,7.200010488088482,0.0,0.0,0.0,,10.22002/23mvv-6gk43,693
OBX-0034,Li2P2S6,Li2P2S6,other,OBELiX,7.8e-11,4.0,4.5,0.4,1.04,7.200008831760867,11.11569,7.00704,6.52514,C2/m ,10.1021/acs.inorgchem.7b00751,694
SUP-0145,Li6ZnO4,Li6ZnO4,superionic,McHaffie-CaltechDATA,6.2e-11,4.0,4.5,0.4,1.0909090909090908,7.200007874007875,0.0,0.0,0.0,,10.22002/23mvv-6gk43,695
SUP-0239,LiScP2S6,LiScP2S6,superionic,McHaffie-CaltechDATA,4.5e-11,4.0,4.5,0.4,1.34,7.200006708203933,0.0,0.0,0.0,,10.22002/23mvv-6gk43,696
OBX-0376,(Li0.55Mg0.45)(Li0.445Mg0.055)Ti1.5O4,(Li0.55Mg0.45)(Li0.445Mg0.055)Ti1.5O4,other,OBELiX,1.53e-11,4.0,4.5,0.4,1.2,7.200003911521444,8.3806,8.3806,8.3806,P4332,10.1016/j.ssi.2010.06.003,697
SUP-0295,Li3.05Nd3Te1.95Sb0.05O12,Li3.05Nd3Te1.95Sb0.05O12,superionic,McHaffie-CaltechDATA,1.09e-11,4.0,4.5,0.4,1.631578947368421,7.200003301514805,0.0,0.0,0.0,,10.22002/23mvv-6gk43,698
SUP-0110,Li0.08Sr0.96Ta2O6,Li0.08Sr0.96Ta2O6,superionic,McHaffie-CaltechDATA,9.71e-12,4.0,4.5,0.4,2.75,7.200003116087291,0.0,0.0,0.0,,10.22002/23mvv-6gk43,699
OBX-0003,Li3BP2O8,Li3BP2O8,other,OBELiX,9.6e-12,4.0,4.5,0.4,1.0642857142857143,7.200003098386677,5.1888,7.4118,7.6735,P -1,10.1039/C3DT52917G,700
OBX-0066,Li3.7Zn0.7Ga0.3(PO4)2,Li3.7Zn0.7Ga0.3(PO4)2,other,OBELiX,5.65e-12,4.0,4.5,0.4,1.025,7.200002376972866,4.9391,6.4803,10.1468,P 21 21 21,10.1021/acs.chemmater.7b05139,701
SUP-0031,LiMgPO4,LiMgPO4,superionic,McHaffie-CaltechDATA,5.23e-12,4.0,4.5,0.4,1.0857142857142856,7.200002286919326,0.0,0.0,0.0,,10.22002/23mvv-6gk43,702
SUP-0527,LiBaP2O7,LiBaP2O7,superionic,McHaffie-CaltechDATA,2.03e-12,4.0,4.5,0.4,1.309090909090909,7.200001424780686,0.0,0.0,0.0,,10.22002/23mvv-6gk43,703
SUP-0533,LiLa9Si6O26,LiLa9Si6O26,superionic,McHaffie-CaltechDATA,1.45e-12,4.0,4.5,0.4,2.642857142857143,7.2000012041594585,0.0,0.0,0.0,,10.22002/23mvv-6gk43,704
OBX-0004,Li2NaBP2O8,Li2NaBP2O8,other,OBELiX,4.4e-18,4.0,4.5,0.4,1.2785714285714285,7.200001,5.4344,7.3793,7.984,P -1,10.1016/j.jssc.2014.11.024,705
OBX-0006,Li6CuB4O10,Li6CuB4O10,other,OBELiX,1e-13,4.0,4.5,0.4,1.1904761904761905,7.200001,3.31218,6.68272,9.27858,P -1,10.1021/acs.inorgchem.8b01785,706
OBX-0051,Li4Zn(PO4)2,Li4Zn(PO4)2,other,OBELiX,5.55e-18,4.0,4.5,0.4,1.1199999999999999,7.200001,8.1199,10.24192,8.10549,P21/c,10.1021/acs.chemmater.7b05139,707
OBX-0060,Li2BaP2O7,Li2BaP2O7,other,OBELiX,1.59881e-17,4.0,4.5,0.4,1.2833333333333334,7.200001,7.147,12.283,14.016,C2/c,10.1007/s11581-014-1261-6,708
OBX-0071,LiGaO2,LiGaO2,other,OBELiX,2.4e-14,4.0,4.5,0.4,2.25,7.200001,5.402,6.372,5.007,Pna21,10.1007/bf00549810,709
SUP-0003,Li2TeO4,Li2TeO4,superionic,McHaffie-CaltechDATA,3.79e-16,4.0,4.5,0.4,1.4285714285714286,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,710
SUP-0004,Li2SO4,Li2SO4,superionic,McHaffie-CaltechDATA,1.4e-14,4.0,4.5,0.4,1.0,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,711
SUP-0036,Li6ZnP4O14,Li6ZnP4O14,superionic,McHaffie-CaltechDATA,1.43e-15,4.0,4.5,0.4,1.072,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,712
SUP-0037,LiNaSO4,LiNaSO4,superionic,McHaffie-CaltechDATA,1.66e-26,4.0,4.5,0.4,1.4285714285714286,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,713
SUP-0101,Li0.87Na0.13Cr(MoO4)2,Li0.87Na0.13Cr(MoO4)2,superionic,McHaffie-CaltechDATA,1.49e-26,4.0,4.5,0.4,2.0,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,714
SUP-0109,Li2ZnGeO4,Li2ZnGeO4,superionic,McHaffie-CaltechDATA,7.17e-15,4.0,4.5,0.4,1.625,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,715
SUP-0140,LiAlSiO4,LiAlSiO4,superionic,McHaffie-CaltechDATA,5.82e-14,4.0,4.5,0.4,1.2428571428571427,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,716
SUP-0151,Li2Ge7O15,Li2Ge7O15,superionic,McHaffie-CaltechDATA,5e-16,4.0,4.5,0.4,2.1666666666666665,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,717
SUP-0165,LiGa(Si2O6),LiGa(Si2O6),superionic,McHaffie-CaltechDATA,2.74e-13,4.0,4.5,0.4,1.7,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,718
SUP-0181,Li4SrN2,Li4SrN2,superionic,McHaffie-CaltechDATA,2.3e-13,4.0,4.5,0.4,1.5714285714285714,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,719
SUP-0200,r-LiAlO2,r-LiAlO2,superionic,McHaffie-CaltechDATA,3.38e-17,4.0,4.5,0.4,1.175,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,720
SUP-0262,Li1.9W2O6.95,Li1.9W2O6.95,superionic,McHaffie-CaltechDATA,3.94e-15,4.0,4.5,0.4,2.3333333333333335,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,721
SUP-0265,LiIn2SbO6,LiIn2SbO6,superionic,McHaffie-CaltechDATA,3.17e-15,4.0,4.5,0.4,2.1,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,722
SUP-0346,LiLa(PO3)4,LiLa(PO3)4,superionic,McHaffie-CaltechDATA,6.25e-15,4.0,4.5,0.4,2.1999999999999997,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,723
SUP-0364,Li0.25La0.25Sr0.5TiO3,Li0.25La0.25Sr0.5TiO3,superionic,McHaffie-CaltechDATA,1.56e-21,4.0,4.5,0.4,1.25,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,724
SUP-0367,Li2(B3PO8),Li2(B3PO8),superionic,McHaffie-CaltechDATA,5.17e-15,4.0,4.5,0.4,1.1214285714285714,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,725
SUP-0373,CsLi5Mn(P2O7)2,CsLi5Mn(P2O7)2,superionic,McHaffie-CaltechDATA,3.37e-13,4.0,4.5,0.4,1.275,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,726
SUP-0375,Li3(Li1.5Mn0.5Te)O6,Li3(Li1.5Mn0.5Te)O6,superionic,McHaffie-CaltechDATA,9.89e-13,4.0,4.5,0.4,1.2727272727272727,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,727
SUP-0376,Li3(Li1.5Al0.5Te)O6,Li3(Li1.5Al0.5Te)O6,superionic,McHaffie-CaltechDATA,4.6e-13,4.0,4.5,0.4,1.2727272727272727,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,728
SUP-0429,Li3.2V(O3.76N0.24),Li3.2V(O3.76N0.24),superionic,McHaffie-CaltechDATA,4.52e-13,4.0,4.5,0.4,1.4285714285714286,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,729
SUP-0532,Li3(SO3)N,Li3(SO3)N,superionic,McHaffie-CaltechDATA,1e-14,4.0,4.5,0.4,1.0625,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,730
SUP-0534,LiEu9Si6O26,LiEu9Si6O26,superionic,McHaffie-CaltechDATA,9.7e-14,4.0,4.5,0.4,1.7857142857142858,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,731
SUP-0567,Li3CoTeO6,Li3CoTeO6,superionic,McHaffie-CaltechDATA,5.83e-16,4.0,4.5,0.4,1.5454545454545454,7.200001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,732
P-10,LiBH4,LiBH4 (hydride),hydride,Matsuo 2011,0.0001,5.5,3.0,0.5,2.0,7.1850000000000005,0.0,0.0,0.0,,,733
COD-4125606,PEO+LiTFSI,PEO+LiTFSI,polymer,COD:4125606,nan,4.0,4.0,0.5,2.0875,7.1750316227766024,0.0,0.0,0.0,,,734
P-08,LiNbO3,LiNbO3,oxide,IOP BVpath,1e-07,4.0,4.0,0.55,5.0,7.162816227766017,0.0,0.0,0.0,,,735
P-09,LiTaO3,LiTaO3,oxide,IOP BVpath,1e-07,4.5,4.0,0.55,8.0,7.162816227766017,0.0,0.0,0.0,,,736
OBX-0113,Li3.70Ge0.85W0.15O4,Li3.70Ge0.85W0.15O4,lisicon,OBELiX,3.8e-05,5.5,4.0,0.6,1.0,7.156164414002969,10.938,6.274,5.1609,Pnma,10.1023/a:1026135806929,737
OBX-0129,Li3.6Ge0.6V0.4O4,Li3.6Ge0.6V0.4O4,lisicon,OBELiX,3.19e-05,5.5,4.0,0.6,1.0,7.155648008498577,10.8786,6.26,5.1371,Pnma,10.1021/acs.chemmater.8b01504,738
OBX-0125,Li3.2Ge0.2V0.8O4,Li3.2Ge0.2V0.8O4,lisicon,OBELiX,1.9e-05,5.5,4.0,0.6,1.0,7.15435889894354,10.8685,6.2984,5.1017,Pnma,10.1021/acs.chemmater.8b01504,739
OBX-0128,Li3.6Ge0.6P0.4O4,Li3.6Ge0.6P0.4O4,lisicon,OBELiX,1.1e-05,5.5,4.0,0.6,1.0,7.153316624790356,10.7284,6.1866,5.0882,Pnma,10.1021/acs.chemmater.8b01504,740
OBX-0112,Li3.75Ge0.75V0.25O4,Li3.75Ge0.75V0.25O4,lisicon,OBELiX,5.66e-06,5.5,4.0,0.6,1.0,7.152379075450674,10.896,6.2516,5.1571,Pnma,10.1023/a:1026135806929,741
OBX-0126,Li3.4Ge0.4P0.6O4,Li3.4Ge0.4P0.6O4,lisicon,OBELiX,4.5e-06,5.5,4.0,0.6,1.0,7.15212132034356,10.6305,6.1639,5.0266,Pnma,10.1021/acs.chemmater.8b01504,742
OBX-0025,Li4Al0.33Si0.33P0.33O4,Li4Al0.33Si0.33P0.33O4,lisicon,OBELiX,3.25e-06,5.5,4.0,0.6,1.0,7.151802775637732,5.1475,6.1779,5.3497,P21/m,10.1021/acsami.6b14402,743
OBX-0131,Li3.8Ge0.8V0.2O4,Li3.8Ge0.8V0.2O4,lisicon,OBELiX,2.71e-06,5.5,4.0,0.6,1.0,7.151646207763315,10.8891,6.2315,5.1518,Pnma,10.1021/acs.chemmater.8b01504,744
OBX-0124,Li3.2Ge0.2P0.8O4,Li3.2Ge0.2P0.8O4,lisicon,OBELiX,1.14e-06,5.5,4.0,0.6,1.0,7.151067707825203,10.5562,6.1319,4.9769,Pnma,10.1021/acs.chemmater.8b01504,745
OBX-0130,Li3.8Ge0.8P0.2O4,Li3.8Ge0.8P0.2O4,lisicon,OBELiX,1.03e-06,5.5,4.0,0.6,1.0,7.151014889156509,10.8096,6.1767,5.1421,Pnma,10.1021/acs.chemmater.8b01504,746
OBX-0127,Li3.4Ge0.4V0.6O4,Li3.4Ge0.4V0.6O4,lisicon,OBELiX,8.89e-07,5.5,4.0,0.6,1.0,7.1509428679653055,10.8697,6.2784,5.1181,Pnma,10.1021/acs.chemmater.8b01504,747
OBX-0027,Li3.75Si0.75P0.25O4,Li3.75Si0.75P0.25O4,lisicon,OBELiX,5.54e-07,5.5,4.0,0.6,1.0,7.1507443117626375,5.1084,6.1126,5.302,P21/m,10.1021/acsami.6b14402,748
OBX-0107,Li6.5O8P1.5Si0.5,Li6.5O8P1.5Si0.5,lisicon,OBELiX,4.49e-07,5.5,4.0,0.6,1.0133333333333332,7.15067007462271,10.52587,6.11525,4.97031,Pnma,10.1021/jacs.5b04444,749
OBX-0012,Li7.22Si1.5P0.5O8,Li7.22Si1.5P0.5O8,lisicon,OBELiX,1.64e-07,5.5,4.0,0.6,1.0625,7.150404969134627,5.10536,6.11225,5.29671,P21/m,10.1021/jacs.5b04444,750
OBX-0026,Li4.25Si0.75Al0.25O4,Li4.25Si0.75Al0.25O4,lisicon,OBELiX,2.02e-08,5.5,4.0,0.6,1.0,7.1501421267040355,5.1496,6.1771,5.3424,P21/m,10.1021/acsami.6b14402,751
OBX-0136,Li4GeO4,Li4GeO4,lisicon,OBELiX,1.3e-12,5.5,4.0,0.6,1.4444444444444444,7.150001140175425,7.7661,7.3645,6.0555,Cmcm,10.1021/acs.chemmater.8b01504,752
OBX-0069,Li3P0.2V0.8O4,Li3P0.2V0.8O4,lisicon,OBELiX,1.31e-13,5.5,4.0,0.6,1.0,7.150001,6.282,5.4021,4.9289,Pmn21,10.1021/acs.chemmater.8b01504,753
OBX-0070,Li3VO4,Li3VO4,lisicon,OBELiX,9.2e-14,5.5,4.0,0.6,1.375,7.150001,6.3278,5.4448,4.9467,Pmn21,10.1021/acs.chemmater.8b01504,754
OBX-0106,Li3PO4,Li3PO4,lisicon,OBELiX,4.2e-18,5.5,4.0,0.6,1.025,7.150001,6.1113,10.4612,4.9208,Pnma,10.1006/jssc.1995.1140,755
OBX-0110,Li2.88PO3.73N0.14,Li2.88PO3.73N0.14,lisicon,OBELiX,1.4e-13,5.5,4.0,0.6,1.0333333333333334,7.150001,6.1153,10.469,4.9195,Pnma,10.1006/jssc.1995.1140,756
OBX-0132,Li3P0.4V0.6O4,Li3P0.4V0.6O4,lisicon,OBELiX,3.55e-13,5.5,4.0,0.6,1.0,7.150001,10.7651,6.2647,4.9262,Pnma,10.1021/acs.chemmater.8b01504,757
OBX-0133,Li3P0.6V0.4O4,Li3P0.6V0.4O4,lisicon,OBELiX,3.2e-13,5.5,4.0,0.6,1.0,7.150001,10.6467,6.2052,4.9763,Pnma,10.1021/acs.chemmater.8b01504,758
OBX-0134,Li3P0.8V0.2O4,Li3P0.8V0.2O4,lisicon,OBELiX,2.05e-13,5.5,4.0,0.6,1.0,7.150001,10.554,6.1486,4.9492,Pnma,10.1021/acs.chemmater.8b01504,759
P-03,Li2SnO3,Li2SnO3 (cathode coating),oxide,IOP BVpath,1e-09,5.5,4.5,0.7,4.0,7.125031622776602,0.0,0.0,0.0,,,760
P-02,Li2SiO3,Li2SiO3 (cathode coating),oxide,IOP BVpath,1e-09,6.5,5.0,0.8,1.5,7.100031622776601,0.0,0.0,0.0,,,761
